Champion,Marie Lu (Goodreads Author),4.34,9780399256776,"'Dystopia', 'Young Adult', 'Romance', 'Science Fiction', 'Fantasy', 'Fiction', 'Adventure', 'Action', 'Audiobook', 'Teen'",Hardcover,369,Putnam Juvenile,,166966,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382652310l/14290364.jpg,4.49
The Haunting of Hill House,"Shirley Jackson, Laura Miller (Introduction)",3.84,9780143039983,"'Horror', 'Classics', 'Fiction', 'Gothic', 'Mystery', 'Paranormal', 'Audiobook', 'Ghosts', 'Thriller', 'Supernatural'",Paperback,182,Penguin Classics,'National Book Award Finalist for Fiction (1960)',162196,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327871336l/89717._SY475_.jpg,12.61
Assassin's Apprentice,Robin Hobb (Goodreads Author),4.15,9780553573398,"'Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure', 'Adult', 'Audiobook', 'Young Adult'",Mass Market Paperback,435,Spectra Books,"'British Fantasy Award Nominee for Best Novel (1997)', 'Locus Award for Best Fantasy Novel (1 Nominee (1996)', 'Compton Crook Award (1996)) Nominee (1996)'",235134,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464570795l/77197._SY475_.jpg,5.46
I'll Give You the Sun,Jandy Nelson (Goodreads Author),4.14,9780803734968,"'Young Adult', 'Contemporary', 'LGBT', 'Romance', 'Fiction', 'Realistic Fiction', 'Queer', 'Coming Of Age', 'Young Adult Contemporary', 'Family'",Hardcover,371,Dial Books,"'Stonewall Book Award Nominee for Children’s and Young Adult Literature (2015)', 'Georgia Peach Book Award Nominee for Honor book (2015)', 'Josette Frank Award for Younger Readers (2015)', 'Michael L. Printz Award (2015)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2016)"", 'Milwaukee County Teen Book Award Nominee (2016)', 'The Inky Awards for Silver Inky (2016)', 'Lincoln Award Nominee (2016)', 'Goodreads Choice Award Nominee for Young Adult Fiction (2014)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2015)'",254493,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451382614l/20820994._SY475_.jpg,9.28
1Q84,"Haruki Murakami, Jay Rubin (Translator), Philip Gabriel (Translator)",3.92,9780307593313,"'Fiction', 'Fantasy', 'Magical Realism', 'Japan', 'Science Fiction', 'Japanese Literature', 'Contemporary', 'Literature', 'Novels', 'Dystopia'",Hardcover,925,Knopf,"'Andrew Carnegie Medal Nominee for Fiction (2012)', 'Goodreads Choice Award for Fiction (2011)', 'International Dublin Literary Award Nominee for Shortlist (2013)'",201096,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483103331l/10357575.jpg,7.71
The Night Before Christmas,"Clement C. Moore, Jan Brett (Illustrator)",4.37,9780399231902,"'Christmas', 'Childrens', 'Picture Books', 'Classics', 'Poetry', 'Fiction', 'Holiday', 'Fantasy', 'Kids', 'Juvenile'",Hardcover,32,G.P. Putnam's Sons,,108994,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388370094l/196970.jpg,3.84
The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,4.04,9780486298573,"'Classics', 'Short Stories', 'Fiction', 'Feminism', 'Horror', 'Literature', 'School', 'Gothic', 'Mental Health', '19th Century'",Paperback,70,Dover Publications,,80041,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327909237l/99300.jpg,1.45
The Magus,John Fowles,4.05,9780316296199,"'Fiction', 'Classics', 'Fantasy', 'Mystery', 'Literature', 'Novels', 'Literary Fiction', 'Greece', 'British Literature', 'Contemporary'",Paperback,656,Back Bay Books,,47509,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441323311l/16286._SY475_.jpg,5.44
Oryx and Crake,Margaret Atwood (Goodreads Author),4.01,9780385721677,"'Fiction', 'Science Fiction', 'Dystopia', 'Post Apocalyptic', 'Fantasy', 'Canada', 'Speculative Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Novels'",Paperback,389,Anchor Books,"'Booker Prize Nominee (2003)', 'Orange Prize Nominee for Fiction Shortlist (2004)', 'Sunburst Award Nominee for Canadian Novel (2004)', 'Scotiabank Giller Prize Nominee (2003)', ""Grand Prix de l'Imaginaire Nominee for Roman étranger (2006)""",221061,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494109986l/46756.jpg,3.01
Tempted,"P.C. Cast (Goodreads Author), Kristin Cast (Goodreads Author)",3.95,9781905654581,"'Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Supernatural', 'Fiction', 'Paranormal Romance', 'Urban Fantasy', 'Magic'",Paperback,319,Atom,"""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2009)""",152113,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408633041l/6262365.jpg,2.76
Cress,Marissa Meyer (Goodreads Author),4.43,9780312642976,"'Young Adult', 'Fantasy', 'Science Fiction', 'Romance', 'Retellings', 'Dystopia', 'Fiction', 'Fairy Tales', 'Audiobook', 'Adventure'",Hardcover,552,Feiwel & Friends,"'Geffen Award Nominee for Best Translated YA Book (2019)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)'",274670,98.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057005l/13206828._SY475_.jpg,2.57
Inferno,Dan Brown (Goodreads Author),3.85,9780385537858,"'Fiction', 'Thriller', 'Mystery', 'Mystery Thriller', 'Suspense', 'Historical Fiction', 'Adventure', 'Novels', 'Crime', 'Adult'",Hardcover,463,Doubleday,'Goodreads Choice Award for Mystery & Thriller (2013)',469149,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534070896l/17212231.jpg,3.85
A Breath of Snow and Ashes,Diana Gabaldon (Goodreads Author),4.44,9780385340397,"'Historical Fiction', 'Romance', 'Fiction', 'Fantasy', 'Time Travel', 'Historical', 'Historical Romance', 'Audiobook', 'Adult', 'Adventure'",Paperback,993,Delta,"'All About Romance (AAR) Annual Reader Poll for Most-Hanky Read (tie) & Best American Historical/Frontier Romance (2006)', 'The Quill Award for Science fiction/fantasy/horror (2006)', 'Corine Internationaler Buchpreis for Weltbild Leserpreis (2006)'",138839,98.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197203l/10965.jpg,5.99
Night Watch,Terry Pratchett,4.5,9780552154307,"'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Time Travel', 'Science Fiction Fantasy', 'Science Fiction', 'Audiobook', 'Novels', 'High Fantasy'",Paperback,480,Corgi,"'Locus Award Nominee for Best Fantasy Novel (2003)', 'Prometheus Award for Best Novel (2003)', 'Tähtifantasia Award Nominee (2011)'",94059,99.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320518310l/47989.jpg,81.33
A Heartbreaking Work of Staggering Genius,Dave Eggers,3.69,9780375725784,"'Fiction', 'Contemporary', 'Literature', 'Novels', 'Humor', 'Biography Memoir', 'American', 'Unfinished', 'Adult', 'Literary Fiction'",Paperback,485,Vintage,"'Pulitzer Prize Nominee for General Nonfiction (2001)', 'Guardian First Book Award Nominee (2000)', 'Borders Original Voices Award for Nonfiction (2000)', 'Puddly Award for Memoir (2001)'",171145,84.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327714834l/4953.jpg,2.86
Veronika Decides to Die,"Paulo Coelho (Goodreads Author), Margaret Jull Costa (Translator), Kâmuran Şipal (Translator)",3.7,9780061124266,"'Fiction', 'Contemporary', 'Philosophy', 'Novels', 'Psychology', 'Romance', 'Drama', 'Mental Health', 'Literature', 'Spirituality'",Paperback,210,Harper Perennial,,174383,87.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348139939l/1431.jpg,2.77
Jitterbug Perfume,Tom Robbins,4.22,9781842430354,"'Fiction', 'Fantasy', 'Humor', 'Magical Realism', 'Literature', 'Novels', 'Contemporary', 'American', 'Comedy', 'Classics'",Paperback,342,No Exit Press,,68650,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388607752l/8682.jpg,0.85
Papillon,Henri Charrière,4.24,9780061120664,"'Nonfiction', 'Biography', 'Classics', 'Adventure', 'Memoir', 'Autobiography', 'France', 'History', 'Crime', 'Biography Memoir'",Paperback,544,William Morrow Paperbacks,,55950,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865561l/6882.jpg,4.55
Prodigal Summer,Barbara Kingsolver,4.0,9780060959036,"'Fiction', 'Contemporary', 'Nature', 'Novels', 'Literary Fiction', 'Adult', 'Adult Fiction', 'Literature', 'Environment', 'Audiobook'",Paperback,444,Harper Perennial,,98393,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426308771l/14249.jpg,3.67
Corelli's Mandolin,Louis de Bernières,3.98,9780679763970,"'Fiction', 'Historical Fiction', 'Romance', 'Classics', 'War', 'Historical', 'Greece', 'World War II', 'Novels', 'Literature'",Paperback,437,Vintage,"""Commonwealth Writers' Prize for Best Book Overall (1995)""",76813,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479680795l/3388._SY475_.jpg,3.11
"I'd Tell You I Love You, But Then I'd Have to Kill You",Ally Carter (Goodreads Author),3.83,9781423100034,"'Young Adult', 'Romance', 'Mystery', 'Contemporary', 'Fiction', 'Espionage', 'Chick Lit', 'Adventure', 'Teen', 'Realistic Fiction'",Hardcover,284,"Little, Brown Books for Young Readers","'Georgia Peach Book Award Nominee for Honor book (2007)', 'Lincoln Award Nominee (2010)'",173292,88.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334491180l/852470.jpg,4.03
Matching Configurations: QUANTUM ROOTS III,Kyle Keyes,4.39,9780986437434,"'Contemporary', 'Epic', 'Drama', 'Fiction', 'Novels', 'Book Club', 'Suspense'",Paperback,296,Kyle Keyes,,5171,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554472896l/44790978.jpg,14.94
The Fiery Cross,"Diana Gabaldon (Goodreads Author), Janos Farkas (translator)",4.24,9780440221661,"'Historical Fiction', 'Romance', 'Fiction', 'Fantasy', 'Time Travel', 'Historical', 'Historical Romance', 'Audiobook', 'Adult', 'Adventure'",Mass Market Paperback,1443,Dell,,170921,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407366842l/10967.jpg,4.79
The Magic Mountain,"Thomas Mann, John E. Woods (Translator)",4.11,9780679772873,"'Fiction', 'Classics', 'German Literature', 'Literature', 'Philosophy', 'Novels', 'Germany', '20th Century', 'Nobel Prize', 'Literary Fiction'",Paperback,706,Vintage,"""Helen and Kurt Wolff Translator's Prize for John E. Woods (1996)""",37578,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403170928l/88077.jpg,9.73
The Sisterhood of the Traveling Pants,Ann Brashares,3.8,9780385729338,"'Young Adult', 'Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Teen', 'Realistic Fiction', 'Childrens', 'Coming Of Age', 'Young Adult Contemporary'",Hardcover,294,Delacorte Press,"""Book Sense Book of the Year Award for Children's Literature (2002)"", 'South Carolina Book Award Nominee for Young Adult Book Award (2004)', 'Maryland Black-Eyed Susan Book Award for High School (2003)', 'Rhode Island Teen Book Award (2002)', 'Evergreen Teen Book Award (2004)', ""Pacific Northwest Library Association Young Reader's Choice Award for Senior (2004)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2003)', 'Iowa Teen Award (2004)', 'Eliot Rosewater Indiana High School Book Award (2004)', 'Lincoln Award Nominee (2007)', 'Missouri Gateway Readers Award (2004)', 'Oklahoma Sequoyah Award for YA (2004)'",623509,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461611233l/452306.jpg,3.11
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,9780744583274,"'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Mystery', 'Classics', 'Realistic Fiction', 'Adventure', 'Juvenile', 'School'",Paperback,178,Walker Books Ltd,"'Newbery Medal (1968)', 'Lewis Carroll Shelf Award (1968)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1969)"", ""William Allen White Children's Book Award (1970)""",189002,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327784751l/3980.jpg,1.59
The Elegance of the Hedgehog,"Muriel Barbery, Alison Anderson (Goodreads Author) (Translator)",3.77,9781933372600,"'Fiction', 'France', 'Contemporary', 'Philosophy', 'Book Club', 'Literary Fiction', 'Novels', 'Literature', 'Adult Fiction', 'Adult'",Paperback,325,Europa Editions,"'BTBA Best Translated Book Award Nominee for Fiction Longlist (2009)', 'Prix des Libraires (2007)', 'Brive-La-Gaillarde Readers Prize (2007)', 'French-American Foundation Translation Prize Nominee for Fiction (2008)', 'Prix Georges Brassens (2006)', 'International Dublin Literary Award Nominee for Shortlist (2010)'",148455,86.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347755370l/2967752.jpg,3.41
Cosmos,Carl Sagan,4.37,9780375508325,"'Science', 'Nonfiction', 'Astronomy', 'Physics', 'History', 'Space', 'Philosophy', 'Popular Science', 'Classics', 'Audiobook'",Mass Market Paperback,384,Random House,"'Hugo Award for Best Non-Fiction Book (1981)', 'National Book Award Finalist for Science (Hardcover) (1981)'",116244,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388620656l/55030.jpg,22.77
The Big Sleep,Raymond Chandler,3.99,9780394758282,"'Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Detective', 'Mystery Thriller', 'Thriller', 'Novels', 'American'",Paperback,231,Vintage Crime,'Anthony Award Nominee for Best Novel of the Century (2000)',125889,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371584712l/2052.jpg,4.19
Quantum Roots,Kyle Keyes,4.35,9781478392675,"'Drama', 'Contemporary', 'Fiction', 'Book Club', 'Epic', 'Novels', 'Thriller'",Paperback,262,CreateSpace,,8811,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376602412l/18334354.jpg,12.74
Message in a Bottle,Nicholas Sparks (Goodreads Author),3.96,9780446676076,"'Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Love', 'Drama', 'Novels'",Paperback,342,Warner Books,,214941,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1163789140l/3478._SY475_.jpg,4.04
Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,4.22,9780805066692,"'History', 'Nonfiction', 'American History', 'Classics', 'Historical', 'War', 'Politics', 'Race', 'Native Americans', 'Westerns'",Paperback,509,"Henry Holt and Company, LLC",,66202,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209846l/76401.jpg,3.43
Prodigy,Marie Lu (Goodreads Author),4.26,9780399256769,"'Dystopia', 'Young Adult', 'Romance', 'Science Fiction', 'Fantasy', 'Fiction', 'Adventure', 'Teen', 'Action', 'Audiobook'",Hardcover,371,Putnam Juvenile,'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)',201922,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336254717l/13414446.jpg,3.38
The Power of Myth,"Joseph Campbell, Bill Moyers",4.26,9780385418867,"'Nonfiction', 'Mythology', 'Philosophy', 'Religion', 'History', 'Psychology', 'Spirituality', 'Classics', 'Anthropology', 'Writing'",Paperback,320,Anchor,,44260,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878742l/35519.jpg,11.69
City of Ashes,Cassandra Clare (Goodreads Author),4.17,9781416914297,"'Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Urban Fantasy', 'Vampires', 'Fiction', 'Supernatural', 'Angels', 'Magic'",Hardcover,453,Margaret K. McElderry Books,"'Gaylactic Spectrum Award Nominee for Best Novel (2009)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2009)'",746180,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730356l/1582996._SY475_.jpg,4.82
The No. 1 Ladies' Detective Agency,Alexander McCall Smith (Goodreads Author),3.79,9781400034772,"'Mystery', 'Fiction', 'Africa', 'Crime', 'Mystery Thriller', 'Botswana', 'Detective', 'Adult Fiction', 'Adult', 'Audiobook'",Paperback,235,Anchor Books,'Martin Beck Award (2004)',232489,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459953654l/7061._SY475_.jpg,1.45
Love Story,Erich Segal,3.62,9780380017607,"'Romance', 'Fiction', 'Classics', 'Contemporary', 'Chick Lit', 'Novels', 'Love', 'Love Story', 'Adult', 'Drama'",Paperback,224,HarperTorch,,52614,85.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388812297l/73968.jpg,3.79
Glass Houses,Rachel Caine (Goodreads Author),3.91,9780451219947,"'Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Romance', 'Supernatural', 'Fiction', 'Paranormal Romance', 'Ghosts'",Mass Market Paperback,239,NAL Jam,,93231,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428057864l/27266.jpg,2.94
Twenty Thousand Leagues Under the Sea,"Jules Verne, Anthony Bonner (Translator)",3.89,9780760728505,"'Classics', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy', 'France', 'Literature', 'Steampunk', 'Novels', 'Science Fiction Fantasy'",Hardcover,394,Barnes & Noble,,198381,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494979127l/33507.jpg,4.36
Confessions of a Shopaholic,Sophie Kinsella (Goodreads Author),3.65,9780440241416,"'Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Humor', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Comedy', 'Young Adult'",Paperback,368,Dell Publishing Company,,647366,85.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546503932l/9416._SX318_.jpg,0.86
Lover Revealed,J.R. Ward (Goodreads Author),4.3,9780451412355,"'Romance', 'Paranormal', 'Paranormal Romance', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Erotica', 'Supernatural'",Mass Market Paperback,480,Onyx,"'All About Romance (AAR) Annual Reader Poll for Guiltiest Pleasure Romance (2008)', 'RITA Award by Romance Writers of America for Best Paranormal Romance (2008)'",122059,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389646548l/42898.jpg,2.5
Odd Thomas,Dean Koontz (Goodreads Author),3.97,9780553384284,"'Horror', 'Fiction', 'Mystery', 'Fantasy', 'Thriller', 'Paranormal', 'Suspense', 'Supernatural', 'Urban Fantasy', 'Mystery Thriller'",Paperback,446,Bantam,'Lincoln Award Nominee (2006)',249532,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388245669l/14995.jpg,14.14
The Edge of Never,J.A. Redmerski (Goodreads Author),4.23,9781480095533,"'Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Fiction', 'Chick Lit', 'Adult', 'Road Trip', 'Love'",Paperback,426,Createspace,,141656,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358810128l/16081272.jpg,7.66
Ivanhoe,"Walter Scott, Graham Tulloch (Editor, Introduction)",3.75,9780140436587,"'Classics', 'Historical Fiction', 'Fiction', 'Adventure', 'Literature', 'Historical', 'Romance', 'Classic Literature', 'Novels', '19th Century'",Paperback,541,Penguin Books /Penguin Classics,,87022,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589480142l/6440.jpg,4.17
Carry On,Rainbow Rowell (Goodreads Author),4.22,9781250135025,"'Fantasy', 'Young Adult', 'LGBT', 'Romance', 'Fiction', 'Magic', 'Queer', 'Vampires', 'Audiobook', 'Young Adult Fantasy'",Paperback,522,Wednesday Books,"'Milwaukee County Teen Book Award Nominee (2017)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2015)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2016)'",205334,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481729252l/32768522.jpg,7.39
Princess Academy,Shannon Hale (Goodreads Author),4.01,9781599900735,"'Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Romance', 'Fairy Tales', 'Adventure', 'Young Adult Fantasy', 'Juvenile'",Paperback,314,Bloomsbury Children's Books,"'Newbery Medal Nominee (2006)', 'Utah Book Award for Children/Young Adults (2005)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2007)"", ""Rebecca Caudill Young Readers' Book Award Nominee (2008)""",104932,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349410861l/85990.jpg,1.79
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,"Steven D. Levitt, Stephen J. Dubner (Goodreads Author)",3.98,9780061234002,"'Nonfiction', 'Economics', 'Business', 'Science', 'Psychology', 'Sociology', 'Politics', 'Finance', 'Audiobook', 'Social Science'",Hardcover,320,William Morrow,"'Book Sense Book of the Year Award for Adult Nonfiction (2006)', 'Financial Times and McKinsey Business Book of the Year Nominee for Shortlist (2005)', 'The Quill Award for Business (2005)'",708708,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550917827l/1202._SX318_.jpg,8.33
The Nightingale,Kristin Hannah (Goodreads Author),4.57,9780312577223,"'Historical Fiction', 'Fiction', 'Historical', 'World War II', 'War', 'Audiobook', 'Adult', 'France', 'Adult Fiction', 'Romance'",Hardcover,440,St. Martin's Press,"'Audie Award for Fiction (2016)', 'Goodreads Choice Award for Historical Fiction (2015) and Nominee for Best of the Best  (2018)', 'International Dublin Literary Award Nominee (2017)'",697799,98.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598993363l/21853621._SY475_.jpg,4.7
Ender's Shadow,Orson Scott Card,4.3,9780765342409,"'Science Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure', 'Space', 'War', 'Novels'",Paperback,469,Starscape,"'Locus Award Nominee for Best SF Novel (2000)', 'ALA Alex Award (2000)', 'Lincoln Award Nominee (2005)', 'Seiun Award 星雲賞 Nominee for Best Foreign Novel (2001)', 'Margaret A. Edwards Award (2008)'",153731,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424904668l/9532.jpg,3.16
The Aeneid,"Virgil, Robert Fitzgerald (Translator)",3.84,9780679729525,"'Classics', 'Poetry', 'Fiction', 'Mythology', 'Literature', 'School', 'Epic', 'Fantasy', 'Ancient', 'Classic Literature'",Paperback,442,Vintage,,106523,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923968l/12914.jpg,5.54
Unravel Me,Tahereh Mafi,4.23,9780062085535,"'Young Adult', 'Dystopia', 'Fantasy', 'Romance', 'Science Fiction', 'Paranormal', 'Fiction', 'New Adult', 'Post Apocalyptic', 'Supernatural'",Hardcover,461,HarperCollins,'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)',170929,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340287622l/13104080.jpg,5.97
Emma,"Jane Austen, Fiona Stafford (Introduction/Notes)",4.01,9780141439587,"'Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Historical', '19th Century', 'Classic Literature', 'Audiobook', 'British Literature'",Paperback,474,Penguin Books,,652027,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373627931l/6969.jpg,0.85
Walk Two Moons,Sharon Creech,3.97,9780060739492,"'Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'Childrens', 'School', 'Contemporary', 'Classics', 'Family', 'Juvenile'",Paperback,280,HarperTrophy,"'Newbery Medal (1995)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1996)"", ""W.H. Smith's Mind-Boggling Books Award (1996)"", 'Oklahoma Sequoyah Award for YA (1997)'",151472,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389035862l/53496.jpg,3.53
Angle of Repose,Wallace Stegner,4.24,9780140169300,"'Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Westerns', 'Literary Fiction', 'Novels', 'Book Club', 'Historical', 'Audiobook'",Paperback,569,Penguin,'Pulitzer Prize for Fiction (1972)',54100,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329151576l/292408.jpg,2.9
Lover Avenged,J.R. Ward (Goodreads Author),4.37,9780451225856,"'Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Supernatural', 'Erotica'",Hardcover,527,NAL,"'All About Romance (AAR) Annual Reader Poll for Guiltiest Pleasure Romance & Honorable Mention for Best Paranormal Romance (2010)', 'P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) for Best Overall Paranormal Romance AND Best Vampire Romance (2009)'",104915,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321039998l/5098079.jpg,2.43
The Shell Seekers,Rosamunde Pilcher,4.16,9780517222850,"'Fiction', 'Romance', 'Historical Fiction', 'Chick Lit', 'Adult Fiction', 'Historical', 'British Literature', 'Contemporary', 'Family', 'Novels'",Hardcover,530,Gramercy Books,,94826,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385213408l/37095.jpg,31.66
The Corrections,Jonathan Franzen,3.8,9781841156736,"'Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Literature', 'American', 'Family', 'The United States Of America', 'Unfinished', 'Adult Fiction'",Paperback,653,Fourth Estate Paperbacks,"'Pulitzer Prize Nominee for Fiction (2002)', 'National Book Award for Fiction (2001)', 'James Tait Black Memorial Prize for Fiction (2002)', 'PEN/Faulkner Award for Fiction Nominee (2002)', 'Audie Award for Fiction, Abridged (2002)', 'Los Angeles Times Book Prize Nominee for Fiction (2001)', 'National Book Critics Circle Award Nominee for Fiction (2001)', 'International Dublin Literary Award Nominee for Shortlist (2003)'",156297,87.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355011305l/3805.jpg,2.76
The Bluest Eye,Toni Morrison,4.06,9780452287068,"'Fiction', 'Classics', 'Historical Fiction', 'African American', 'Race', 'Literature', 'Novels', 'Literary Fiction', 'School', 'American'",Paperback,216,Plume,,173284,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388208495l/11337.jpg,5.26
Anthem,Ayn Rand,3.63,9780452281257,"'Fiction', 'Classics', 'Philosophy', 'Dystopia', 'Science Fiction', 'School', 'Literature', 'Read For School', 'Politics', 'Novels'",Paperback,105,NAL,"'Prometheus Hall of Fame Award (1987)', 'Retro Hugo Award Nominee for Best Novella (2014)'",130790,84.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190459l/667.jpg,4.82
